X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-118.346843469175141,34.06057054511669,3119,6470,34.06056566,-118.34683132,8TH ST at CLOVERDALE AVE,Location: 8TH ST at CLOVERDALE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3119
-118.351125112193159,34.087119757939178,3120,13081,34.08711487,-118.35111296,WILLOUGHBY AVE at MARTEL AVE,Location: WILLOUGHBY AVE at MARTEL AVE\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3120
-118.287227584560014,34.008972401763202,3126,,34.00896752,-118.28721545,Mid Block Ped Count Zone 3,Location: Mid Block Ped Count Zone 3,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3126
-118.234045121822021,34.089271504865977,3127,20741,34.08926661,-118.23403299,BLAKE AVE at SHOREDALE AVE,Location: BLAKE AVE at SHOREDALE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3127
-118.468953993427235,33.988173329824846,3130,10801,33.98816846,-118.46894183,GRAND BLVD at RIVIERA AVE,Location: GRAND BLVD at RIVIERA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3130
-118.467293523960961,33.988279910180161,3131,10559,33.98827504,-118.46728136,GRAND BLVD at ANDALUSIA AVE,Location: GRAND BLVD at ANDALUSIA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3131
-118.2872364577659,34.0098859476877,3133,,34.00988107,-118.28722432,Mid Block Ped Count Zone 1,Location: Mid Block Ped Count Zone 1,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3133
-118.28723216511375,34.009624622693153,3134,6353,34.00961974,-118.28722003,41ST ST at HOOVER ST,Location: 41ST ST at HOOVER ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3134
-118.287229000832568,34.008510286405773,3135,,34.0085054,-118.28721687,Mid Block Ped Count Zone 4,Location: Mid Block Ped Count Zone 4,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3135
-118.287227459956213,34.008061205190266,3136,,34.00805632,-118.28721533,Mid Block Ped Count Zone 5,Location: Mid Block Ped Count Zone 5,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3136
-118.339408360844374,34.104132880466253,3137,43562,34.10412799,-118.33939621,HILLCREST ROAD at FRANKLIN AVE,Location: HILLCREST ROAD at FRANKLIN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3137
-118.464115763514485,33.988483940317373,3138,10737,33.98847907,-118.4641036,VENICE BLVD at GRAND BLVD,Location: VENICE BLVD at GRAND BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3138
-118.443148594541583,34.040363401190085,3139,,34.04035852,-118.44313643,Mid Block Ped Count Zone 1,Location: Mid Block Ped Count Zone 1,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3139
-118.442456703882527,34.039565667080993,3141,17634,34.03956079,-118.44244454,MISSISSIPPI AVE at SAWTELLE BLVD,Location: MISSISSIPPI AVE at SAWTELLE BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3141
-118.202144278629518,34.114349309104213,3142,15957,34.11434441,-118.20213215,AVENUE 53 at RAPHAEL ST,Location: AVENUE 53 at RAPHAEL ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3142
-118.330478521910194,34.005981470332642,3143,45158,34.00597659,-118.33046638,43RD ST at EDGEHILL DR,Location: 43RD ST at EDGEHILL DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3143
-118.245491857260689,34.008374014517329,3144,5569,34.00836913,-118.24547973,MORGAN AVE at 41ST ST,Location: MORGAN AVE at 41ST ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3144
-118.299015524067855,33.726100810080389,3145,9989,33.72609596,-118.29900341,ALMA ST at 20TH ST,Location: ALMA ST at 20TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3145
-118.299038983942808,33.721565469896106,3146,10221,33.72156062,-118.29902687,ALMA ST at 25TH ST,Location: ALMA ST at 25TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3146
-118.299403503779118,33.718311529661499,3147,10284,33.71830668,-118.29939139,30TH ST at ALMA ST,Location: 30TH ST at ALMA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3147
-118.262278621246523,34.012786944864409,3148,5527,34.01278206,-118.26226649,GRIFFITH AVE at 37TH ST,Location: GRIFFITH AVE at 37TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3148
-118.262543300497711,34.011961643998291,3149,5539,34.01195676,-118.26253117,38TH ST at GRIFFITH AVE,Location: 38TH ST at GRIFFITH AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3149
-118.229235240157067,34.068918892902197,3150,20411,34.068914,-118.22922311,MESNAGER ST at NORTH SPRING ST,Location: MESNAGER ST at NORTH SPRING ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3150
-118.233510660358448,34.066163321716658,3152,20744,34.06615843,-118.23349853,NORTH SPRING ST at ELMYRA ST,Location: NORTH SPRING ST at ELMYRA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3152
-118.464756193017877,33.988442760869489,3153,10544,33.98843789,-118.46474403,GRAND AVE at GRAND BLVD,Location: GRAND AVE at GRAND BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3153
-118.378991431466744,34.148562192740528,3154,27330,34.1485573,-118.37897927,WOODBRIDGE ST at TUJUNGA AVE,Location: WOODBRIDGE ST at TUJUNGA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3154
-118.464013746248227,34.153455628717268,3155,28131,34.15345074,-118.46400157,COLUMBUS AVE at VENTURA BLVD,Location: COLUMBUS AVE at VENTURA BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3155
-118.281605789221615,34.078408270784593,3156,19312,34.07840338,-118.28159365,MICHELTORENA ST at LONDON ST,Location: MICHELTORENA ST at LONDON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3156
-118.289230360658465,34.084630641441414,3157,18401,34.08462575,-118.28921822,MADISON AVE at MARATHON ST,Location: MADISON AVE at MARATHON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3157
-118.471032674674461,33.988039910493789,3158,10800,33.98803504,-118.47102051,MAIN ST at GRAND BLVD,Location: MAIN ST at GRAND BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3158
-118.317759556524635,33.970928086321877,3159,875,33.97092321,-118.31774742,VAN NESS AVE at 76TH ST,Location: VAN NESS AVE at 76TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3159
-118.317737697631998,33.978206097381936,3160,740,33.97820122,-118.31772556,VAN NESS AVE at 67TH ST,Location: VAN NESS AVE at 67TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3160
-118.247765116851838,33.992076092587581,3161,1162,33.99207121,-118.24775299,56TH ST at COMPTON AVE,Location: 56TH ST at COMPTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3161
-118.28722613442423,34.008289162620194,3163,6356,34.00828428,-118.287214,HOOVER ST at 41ST DR,Location: HOOVER ST at 41ST DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3163
-118.296730075305902,33.742416452524729,3164,18118,33.7424116,-118.29671796,MEYLER ST at 2ND ST,Location: MEYLER ST at 2ND ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3164
-118.320079012443088,34.037997394068938,3165,7722,34.03799251,-118.32006687,21ST ST at 3RD AVE,Location: 21ST ST at 3RD AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3165
-118.453394724939088,34.276570613499992,3166,57696,34.27656571,-118.45338254,GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,Location: GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3166
-118.452610544582711,34.277142442899773,3167,57697,34.27713754,-118.45259836,GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,Location: GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3167
-118.453536354140539,34.276467353591528,3168,57695,34.27646245,-118.45352417,GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,Location: GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3168
-118.453679974682132,34.276362683259528,3169,57694,34.27635778,-118.45366779,GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,Location: GOLDEN STATE FRWY at SAN FERNANDO MISSION BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3169
-118.340214797202648,34.053244105037209,3170,8117,34.05323922,-118.34020265,12TH ST at LONGWOOD AVE,Location: 12TH ST at LONGWOOD AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3170
-118.303299834460205,33.71963409969095,3171,10046,33.71962925,-118.30328772,27TH ST at BARBARA ST,Location: 27TH ST at BARBARA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3171
-118.308905459564997,34.020242892596677,3172,4970,34.02023801,-118.30889332,37TH PL at WESTERN AVE,Location: 37TH PL at WESTERN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3172
-118.308904559884425,34.021067243204804,3173,4714,34.02106236,-118.30889242,37TH ST at WESTERN AVE,Location: 37TH ST at WESTERN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3173
-118.307790178861225,34.01644184212266,3174,5026,34.01643696,-118.30777804,HOBART BLVD at 38TH PL,Location: HOBART BLVD at 38TH PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3174
-118.315708428262525,33.987317068326014,3175,557,33.98731219,-118.31569629,CIMARRON ST at 59TH ST,Location: CIMARRON ST at 59TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3175
-118.246254262104998,33.943253497841361,3176,2120,33.94324862,-118.24624214,103RD ST at COMPTON AVE,Location: 103RD ST at COMPTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3176
-118.282489653892469,33.87941097850937,3177,2764,33.87940611,-118.28247753,FIGUEROA ST at 168TH ST,Location: FIGUEROA ST at 168TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3177
-118.309160786389711,33.861983185017401,3178,2877,33.86197832,-118.30914866,186TH ST at WESTERN AVE,Location: 186TH ST at WESTERN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3178
-118.294226463960328,33.861997685514098,3179,2779,33.86199282,-118.29421434,186TH ST at CATALINA AVE,Location: 186TH ST at CATALINA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3179
-118.296631834492601,33.861994975600815,3180,2869,33.86199011,-118.29661971,RAYMOND AVE at 186TH ST,Location: RAYMOND AVE at 186TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3180
-118.303816063137106,33.830291061590614,3181,3955,33.8302862,-118.30380394,218TH ST at DENKER AVE,Location: 218TH ST at DENKER AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3181
-118.301612622461406,33.830309651601361,3182,3953,33.83030479,-118.3016005,218TH ST at HALLDALE AVE,Location: 218TH ST at HALLDALE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3182
-118.286981548244867,33.922062703288866,3183,44177,33.92205783,-118.28696942,HOOVER ST at ATHENS BLVD,Location: HOOVER ST at ATHENS BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3183
-118.19614088739425,34.107953479234304,3184,15561,34.10794858,-118.19612876,FIGUEROA ST at AVENUE 55,Location: FIGUEROA ST at AVENUE 55,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3184
-118.294015613731574,34.107674903707952,3185,22183,34.10767001,-118.29400347,FINLEY AVE at BERENDO ST,Location: FINLEY AVE at BERENDO ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3185
-118.265582947192911,34.08595203243641,3186,51226,34.08594714,-118.26557081,MCCOLLUM ST at BERKELEY AVE,Location: MCCOLLUM ST at BERKELEY AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3186
-118.261484832532233,33.788923099497978,3187,3295,33.78891824,-118.26147272,M ST at BROAD AVE,Location: M ST at BROAD AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3187
-118.469127918320552,34.047165506892767,3188,14121,34.04716063,-118.46911575,MAYFIELD AVE at BUNDY DR,Location: MAYFIELD AVE at BUNDY DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3188
-118.2953211851124,33.747619062529679,3189,17867,33.74761421,-118.29530907,SUMMERLAND AVE at CABRILLO AVE,Location: SUMMERLAND AVE at CABRILLO AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3189
-118.305297740417203,34.044531745224283,3190,7354,34.04452686,-118.3052856,CAMBRIDGE ST at HOBART BLVD,Location: CAMBRIDGE ST at HOBART BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3190
-118.409098393047771,33.981251913015178,3191,45307,33.98124704,-118.40908624,JEFFERSON BLVD at CAMPUS CENTER DR,Location: JEFFERSON BLVD at CAMPUS CENTER DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3191
-118.265173226281135,33.94560381663203,3192,2368,33.94559894,-118.2651611,CENTURY BLVD at AVALON BLVD,Location: CENTURY BLVD at AVALON BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3192
-118.278364077886451,33.945553146153784,3193,44499,33.94554827,-118.27835195,CENTURY BLVD at BROADWAY,Location: CENTURY BLVD at BROADWAY,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3193
-118.254093253820798,33.945683967298415,3194,2093,33.94567909,-118.25408113,CENTRAL AVE at CENTURY BLVD,Location: CENTRAL AVE at CENTURY BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3194
-118.246246362895704,33.945722948130822,3195,2096,33.94571807,-118.24623424,CENTURY BLVD at COMPTON AVE,Location: CENTURY BLVD at COMPTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3195
-118.282625489435048,33.94553412577806,3196,2365,33.94552925,-118.28261336,CENTURY BLVD at FIGUEROA ST,Location: CENTURY BLVD at FIGUEROA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3196
-118.273887797474572,33.945572306650249,3197,2362,33.94556743,-118.27387567,CENTURY BLVD at MAIN ST,Location: CENTURY BLVD at MAIN ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3197
-118.291834510929306,33.945496564982165,3198,50338,33.94549169,-118.29182238,CENTURY BLVD at VERMONT AVE,Location: CENTURY BLVD at VERMONT AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3198
-118.276303433772597,33.773397726962678,3199,3741,33.77339287,-118.27629132,HAWAIIAN AVE at D ST,Location: HAWAIIAN AVE at D ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3199
-118.251400920455794,33.78057438857261,3200,3471,33.78056953,-118.25138881,ANAHEIM ST at DOMINGUEZ AVE,Location: ANAHEIM ST at DOMINGUEZ AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3200
-118.272399413577688,33.773610946870669,3201,3595,33.77360609,-118.2723873,D ST at GULF AVE,Location: D ST at GULF AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3201
-118.350578230234973,34.068779615595069,3202,13499,34.06877473,-118.35056608,HAUSER BLVD at FULLER AVE,Location: HAUSER BLVD at FULLER AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3202
-118.272739594220525,33.777962507866938,3203,3527,33.77795765,-118.27272748,GULF AVE at G ST,Location: GULF AVE at G ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3203
-118.271438253701575,33.778033407840311,3204,3525,33.77802855,-118.27142614,G ST at MCDONALD AVE,Location: G ST at MCDONALD AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3204
-118.286971271049651,33.95871106710004,3205,4268,33.95870619,-118.28695914,HOOVER ST at 87TH ST,Location: HOOVER ST at 87TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3205
-118.414455445250042,33.992665333867841,3206,11098,33.99266046,-118.41444329,INGLEWOOD BLVD at BRADDOCK DR,Location: INGLEWOOD BLVD at BRADDOCK DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3206
-118.417766205441197,33.994848963798596,3207,11087,33.99484409,-118.41775405,INGLEWOOD BLVD at CULVER BLVD,Location: INGLEWOOD BLVD at CULVER BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3207
-118.40516889282884,33.983820193758056,3208,11147,33.98381532,-118.40515674,JEFFERSON BLVD at INGLEWOOD BLVD,Location: JEFFERSON BLVD at INGLEWOOD BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3208
-118.296843009886359,34.047244856444898,3209,7332,34.04723997,-118.29683087,KENMORE AVE at PICO BLVD,Location: KENMORE AVE at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3209
-118.376142673207113,34.053326102557932,3210,6882,34.05332122,-118.37613052,PICO BLVD at LA CIENEGA BLVD,Location: PICO BLVD at LA CIENEGA BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3210
-118.339168596886992,34.055691844621371,3211,8203,34.05568696,-118.33915645,EDGEWOOD PL at LONGWOOD PL,Location: EDGEWOOD PL at LONGWOOD PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3211
-118.315167349157235,34.010842871787361,3212,50527,34.01083799,-118.31515521,"MARTIN LUTHER KING, JR BLVD at WILTON PL","Location: MARTIN LUTHER KING, JR BLVD at WILTON PL",http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3212
-118.471900834708322,34.242815868292524,3213,34036,34.24281097,-118.47188865,PLUMMER ST at ORION AVE,Location: PLUMMER ST at ORION AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3213
-118.275244715717335,33.796865369932902,3214,3846,33.79686051,-118.2752326,R ST at WILMINGTON BLVD,Location: R ST at WILMINGTON BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3214
-118.250285950719913,33.780634299439257,3215,3468,33.78062944,-118.25027384,ANAHEIM ST at SANFORD AVE,Location: ANAHEIM ST at SANFORD AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3215
-118.466175857530487,34.168479850689927,3216,30150,34.16847496,-118.46616368,SEPULVEDA BLVD at CLARK ST,Location: SEPULVEDA BLVD at CLARK ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3216
-118.466168507299486,34.160316119841148,3217,28354,34.16031123,-118.46615633,SEPULVEDA BLVD at MORRISON ST,Location: SEPULVEDA BLVD at MORRISON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3217
